id;jml_suara;paslon_id;tps_id;;;
2343;266;1;545;;;
2344;254;1;546;;;
2345;332;1;547;;;
2346;332;1;548;;;
2347;412;1;549;;;
2348;413;1;550;;;
2349;388;1;551;;;
2350;451;1;552;;;
2351;421;1;553;;;
2352;423;1;554;;;
2353;325;1;555;;;
2354;364;1;556;;;
2355;382;1;557;;;
2356;411;1;558;;;
2357;343;1;559;;;
2358;431;1;560;;;
2359;411;1;561;;;
2360;399;1;562;;;
2361;367;1;563;;;
2362;368;1;564;;;
2363;354;1;565;;;
2364;361;1;566;;;
2365;305;1;567;;;
2366;295;1;568;;;
2367;372;1;569;;;
2368;354;1;570;;;
2369;334;1;571;;;
2370;427;1;572;;;
2371;439;1;573;;;
2372;397;1;574;;;
2373;433;1;575;;;
2374;334;1;576;;;
2375;364;1;577;;;
2376;398;1;578;;;
2377;407;1;579;;;
2378;403;1;580;;;
2379;462;1;581;;;
2380;457;1;582;;;
2381;377;1;583;;;
2382;412;1;584;;;
2383;319;1;585;;;
2384;303;1;586;;;
2385;335;1;587;;;
2386;453;1;588;;;
2387;414;1;589;;;
2388;422;1;590;;;
2389;434;1;591;;;
2390;416;1;592;;;
2391;307;1;593;;;
2392;326;1;594;;;
2393;421;1;595;;;
2394;406;1;596;;;
2395;333;1;597;;;
2396;421;1;598;;;
2397;468;1;599;;;
2398;461;1;600;;;
2399;445;1;601;;;
2400;418;1;602;;;
2401;454;1;603;;;
2402;415;1;604;;;
2403;382;1;605;;;
2404;379;1;606;;;
2405;394;1;607;;;
2406;376;1;608;;;
2407;366;1;609;;;
2408;400;1;610;;;
2409;421;1;611;;;
2410;433;1;612;;;
2411;418;1;613;;;
2412;436;1;614;;;
2413;398;1;615;;;
2414;443;1;616;;;
2415;365;1;617;;;
2416;428;1;618;;;
2417;437;1;619;;;
2418;441;1;620;;;
2419;452;1;621;;;
2420;481;1;622;;;
2421;443;1;623;;;
2422;231;1;624;;;
2423;389;1;625;;;
2424;382;1;626;;;
2425;363;1;627;;;
2426;344;1;628;;;
2427;402;1;629;;;
2428;427;1;630;;;
2429;460;1;631;;;
2430;352;1;632;;;
2431;462;1;633;;;
2432;433;1;634;;;
2433;360;1;635;;;
2434;389;1;636;;;
2435;269;1;637;;;
2436;414;1;638;;;
2437;472;1;639;;;
2438;402;1;640;;;
2439;310;1;641;;;
2440;334;1;642;;;
2441;426;1;643;;;
2442;242;1;644;;;
2443;253;1;645;;;
2444;324;1;646;;;
2445;449;1;647;;;
2446;453;1;648;;;
2447;357;1;649;;;
2448;441;1;650;;;
2449;403;1;651;;;
2450;358;1;652;;;
2451;337;1;653;;;
2452;171;1;654;;;
2453;381;1;655;;;
2454;403;1;656;;;
2455;416;1;657;;;
2456;321;1;658;;;
2457;391;1;659;;;
2458;313;1;660;;;
2459;356;1;661;;;
2460;340;1;662;;;
2461;339;1;663;;;
2462;361;1;664;;;
2463;414;1;665;;;
2464;443;1;666;;;
2465;376;1;667;;;
2466;435;1;668;;;
2467;412;1;669;;;
2468;309;1;670;;;
2469;344;1;671;;;
2470;448;1;672;;;
2471;372;1;673;;;
2472;328;1;674;;;
2473;399;1;675;;;
2474;401;1;676;;;
2475;297;1;677;;;
2476;303;1;678;;;
2477;282;1;679;;;
2478;255;1;680;;;
2479;261;1;681;;;
2480;449;1;682;;;
2481;365;1;683;;;
2482;438;1;684;;;
2483;374;1;685;;;
2484;441;1;686;;;
2485;423;1;687;;;
2486;453;1;688;;;
2487;434;1;689;;;
2488;437;1;690;;;
2489;358;1;691;;;
2490;439;1;692;;;
2491;434;1;693;;;
2492;422;1;694;;;
2493;376;1;695;;;
2494;426;1;696;;;
2495;438;1;697;;;
2496;468;1;698;;;
2497;377;1;699;;;
2498;447;1;700;;;
2499;387;1;701;;;
2500;443;1;702;;;
2501;443;1;703;;;
2502;348;1;704;;;
2503;420;1;705;;;
2504;371;1;706;;;
2505;400;1;707;;;
2506;387;1;708;;;
2507;416;1;709;;;
2508;430;1;710;;;
2509;106;1;711;;;
2510;302;1;712;;;
2511;280;1;713;;;
2512;286;1;714;;;
2513;319;1;715;;;
2514;330;1;716;;;
2515;411;1;717;;;
2516;366;1;718;;;
2517;362;1;719;;;
2518;409;1;720;;;
2519;379;1;721;;;
2520;447;1;722;;;
2521;434;1;723;;;
2522;429;1;724;;;
2523;409;1;725;;;
2524;409;1;726;;;
2525;406;1;727;;;
2526;430;1;728;;;
2527;408;1;729;;;
2528;347;1;730;;;
2529;341;1;731;;;
2530;348;1;732;;;
2531;379;1;733;;;
2532;404;1;734;;;
2533;373;1;735;;;
2534;381;1;736;;;
2535;415;1;737;;;
2536;272;1;738;;;
2537;204;1;739;;;
2538;419;1;740;;;
2539;421;1;741;;;
2540;422;1;742;;;
2541;367;1;743;;;
2542;417;1;744;;;
2543;409;1;745;;;
2544;394;1;746;;;
2545;424;1;747;;;
2546;409;1;748;;;
2547;408;1;749;;;
2548;466;1;750;;;
2549;422;1;751;;;
2550;396;1;752;;;
2551;374;1;753;;;
2552;395;1;754;;;
2553;392;1;755;;;
2554;435;1;756;;;
2555;446;1;757;;;
2556;402;1;758;;;
2557;386;1;759;;;
2558;455;1;760;;;
2559;439;1;761;;;
2560;354;1;762;;;
2561;442;1;763;;;
2562;421;1;764;;;
2563;395;1;765;;;
2564;452;1;766;;;
2565;393;1;767;;;
2566;419;1;768;;;
2567;314;1;769;;;
2568;382;1;770;;;
2569;421;1;771;;;
2570;273;1;772;;;
2571;379;1;773;;;
2572;430;1;774;;;
2573;414;1;775;;;
2574;430;1;776;;;
2575;374;1;777;;;
2576;425;1;778;;;
2577;379;1;779;;;
2578;413;1;780;;;
2579;350;1;781;;;
2580;403;1;782;;;
2581;376;1;783;;;
2582;338;1;784;;;
2583;427;1;785;;;
2584;359;1;786;;;
2585;456;1;787;;;
2586;425;1;788;;;
2587;461;1;789;;;
2588;320;1;790;;;
2589;304;1;791;;;
2590;410;1;792;;;
2591;381;1;793;;;
2592;370;1;794;;;
2593;448;1;795;;;
2594;453;1;796;;;
2595;389;1;797;;;
2596;346;1;798;;;
2597;353;1;799;;;
2598;371;1;800;;;
2599;366;1;801;;;
2600;400;1;802;;;
2601;343;1;803;;;
2602;416;1;804;;;
2603;408;1;805;;;
2604;409;1;806;;;
2605;458;1;807;;;
2606;450;1;808;;;
2607;462;1;809;;;
2608;284;1;810;;;
2609;236;1;811;;;
2610;453;1;812;;;
2611;401;1;813;;;
2612;410;1;814;;;
2613;448;1;815;;;
2614;451;1;816;;;
2615;418;1;817;;;
2616;370;1;818;;;
2617;367;1;819;;;
2618;377;1;820;;;
2619;333;1;821;;;
2620;332;1;822;;;
2621;335;1;823;;;
2622;177;1;824;;;
2623;411;1;825;;;
2624;451;1;826;;;
2625;431;1;827;;;
2626;430;1;828;;;
2627;462;1;829;;;
2628;449;1;830;;;
2629;349;1;831;;;
2630;428;1;832;;;
2631;385;1;833;;;
2632;374;1;834;;;
2633;396;1;835;;;
2634;402;1;836;;;
2635;391;1;837;;;
2636;438;1;838;;;
2637;413;1;839;;;
2638;204;1;840;;;
2639;201;1;841;;;
2640;368;1;842;;;
2641;379;1;843;;;
2642;296;1;844;;;
2643;428;1;845;;;
2644;313;1;846;;;
2645;340;1;847;;;
2646;421;1;848;;;
2647;419;1;849;;;
2648;273;1;850;;;
2649;284;1;851;;;
2650;257;1;852;;;
2651;385;1;853;;;
2652;244;1;854;;;
2653;206;1;855;;;
2654;342;1;856;;;
2655;393;1;857;;;
2656;428;1;858;;;
2657;381;1;859;;;
2658;406;1;860;;;
2659;359;1;861;;;
2660;303;1;862;;;
2661;242;1;863;;;
2662;381;1;864;;;
2663;356;1;865;;;
2664;284;1;866;;;
2665;258;1;867;;;
2666;377;1;868;;;
2667;266;1;869;;;
2668;255;1;870;;;
2669;287;1;871;;;
2670;393;1;872;;;
2671;365;1;873;;;
2672;246;1;874;;;
2673;337;1;875;;;
2674;237;1;876;;;
2675;363;1;877;;;
2676;341;1;878;;;
2677;382;1;879;;;
2678;396;1;880;;;
2679;395;1;881;;;
2680;436;1;882;;;
2681;425;1;883;;;
2682;428;1;884;;;
2683;440;1;885;;;
2684;409;1;886;;;
2685;404;1;887;;;
2686;405;1;888;;;
2687;402;1;889;;;
2688;388;1;890;;;
2689;414;1;891;;;
2690;414;1;892;;;
2691;470;1;893;;;
2692;443;1;894;;;
2693;426;1;895;;;
2694;462;1;896;;;
2695;393;1;897;;;
2696;365;1;898;;;
2697;271;1;899;;;
2698;293;1;900;;;
2699;285;1;901;;;
2700;384;1;902;;;
2701;222;1;903;;;
2702;176;1;904;;;
2703;268;1;905;;;
2704;228;1;906;;;
2705;227;1;907;;;
2706;261;1;908;;;
2707;289;1;909;;;
2708;256;1;910;;;
2709;205;1;911;;;
2710;258;1;912;;;
2711;411;1;913;;;
2712;382;1;914;;;
2713;425;1;915;;;
2714;297;1;916;;;
2715;341;1;917;;;
2716;330;1;918;;;
2717;250;1;919;;;
2718;400;1;920;;;
2719;308;1;921;;;
2720;227;1;922;;;
2721;322;1;923;;;
2722;250;1;924;;;
2723;343;1;925;;;
2724;310;1;926;;;
2725;325;1;927;;;
2726;377;1;928;;;
2727;354;1;929;;;
2728;320;1;930;;;
2729;317;1;931;;;
2730;351;1;932;;;
2731;370;1;933;;;
2732;398;1;934;;;
2733;365;1;935;;;
2734;368;1;936;;;
2735;396;1;937;;;
2736;419;1;938;;;
2737;417;1;939;;;
2738;388;1;940;;;
2739;400;1;941;;;
2740;272;1;942;;;
2741;287;1;943;;;
2742;397;1;944;;;
2743;370;1;945;;;
2744;391;1;946;;;
2745;383;1;947;;;
2746;388;1;948;;;
2747;357;1;949;;;
2748;376;1;950;;;
2749;384;1;951;;;
2750;395;1;952;;;
2751;404;1;953;;;
2752;372;1;954;;;
2753;407;1;955;;;
2754;415;1;956;;;
2755;419;1;957;;;
2756;372;1;958;;;
2757;366;1;959;;;
2758;369;1;960;;;
2759;420;1;961;;;
2760;403;1;962;;;
2761;445;1;963;;;
2762;315;1;964;;;
2763;384;1;965;;;
2764;386;1;966;;;
2765;343;1;967;;;
2766;283;1;968;;;
2767;377;1;969;;;
2768;327;1;970;;;
2769;195;1;971;;;
2770;259;1;972;;;
2771;390;1;973;;;
2772;426;1;974;;;
2773;363;1;975;;;
2774;445;1;976;;;
2775;340;1;977;;;
2776;234;1;978;;;
2777;459;1;979;;;
2778;422;1;980;;;
2779;421;1;981;;;
2780;390;1;982;;;
2781;406;1;983;;;
2782;377;1;984;;;
2783;339;1;985;;;
2784;442;1;986;;;
2785;351;1;987;;;
2786;397;1;988;;;
2787;353;1;989;;;
2788;361;1;990;;;
2789;318;1;991;;;
2790;408;1;992;;;
2791;383;1;993;;;
2792;391;1;994;;;
2793;412;1;995;;;
2794;409;1;996;;;
2795;386;1;997;;;
2796;335;1;998;;;
2797;368;1;999;;;
2798;366;1;1000;;;
2799;395;1;1001;;;
2800;434;1;1002;;;
2801;389;1;1003;;;
2802;474;1;1004;;;
2803;389;1;1005;;;
2804;419;1;1006;;;
2805;332;1;1007;;;
2806;364;1;1008;;;
2807;304;1;1009;;;
2808;337;1;1010;;;
2809;357;1;1011;;;
2810;373;1;1012;;;
2811;319;1;1013;;;
2812;341;1;1014;;;
2813;354;1;1015;;;
2814;330;1;1016;;;
2815;254;1;1017;;;
2816;344;1;1018;;;
2817;333;1;1019;;;
2818;331;1;1020;;;
2819;403;1;1021;;;
2820;349;1;1022;;;
2821;355;1;1023;;;
2822;351;1;1024;;;
2823;343;1;1025;;;
2824;259;1;1026;;;
2825;297;1;1027;;;
2826;416;1;1028;;;
2827;406;1;1029;;;
2828;434;1;1030;;;
2829;367;1;1031;;;
2830;397;1;1032;;;
2831;319;1;1033;;;
2832;241;1;1034;;;
2833;322;1;1035;;;
2834;292;1;1036;;;
2835;238;1;1037;;;
2836;359;1;1038;;;
2837;247;1;1039;;;
2838;227;1;1040;;;
2839;241;1;1041;;;
2840;244;1;1042;;;
2841;369;1;1043;;;
2842;390;1;1044;;;
2843;328;1;1045;;;
2844;276;1;1046;;;
2845;359;1;1047;;;
2846;314;1;1048;;;
2847;429;1;1049;;;
2848;424;1;1050;;;
2849;396;1;1051;;;
2850;385;1;1052;;;
2851;301;1;1053;;;
2852;422;1;1054;;;
2853;391;1;1055;;;
2854;413;1;1056;;;
2855;401;1;1057;;;
2856;379;1;1058;;;
2857;357;1;1059;;;
2858;369;1;1060;;;
2859;364;1;1061;;;
2860;327;1;1062;;;
2861;391;1;1063;;;
2862;346;1;1064;;;
2863;359;1;1065;;;
2864;413;1;1066;;;
2865;408;1;1067;;;
2866;344;1;1068;;;
2867;363;1;1069;;;
2868;408;1;1070;;;
2869;392;1;1071;;;
2870;435;1;1072;;;
2871;352;1;1073;;;
2872;416;1;1074;;;
2873;384;1;1075;;;
2874;405;1;1076;;;
2875;340;1;1077;;;
2876;408;1;1078;;;
2877;328;1;1079;;;
2878;335;1;1080;;;
2879;415;1;1081;;;
2880;230;1;1082;;;
2881;343;1;1083;;;
2882;392;1;1084;;;
2883;443;1;1085;;;
2884;364;1;1086;;;
2885;350;1;1087;;;
2886;364;1;1088;;;
2887;384;1;1089;;;
2888;397;1;1090;;;
2889;434;1;1091;;;
2890;400;1;1092;;;
2891;423;1;1093;;;
2892;368;1;1094;;;
2893;396;1;1095;;;
2894;421;1;1096;;;
2895;361;1;1097;;;
2896;365;1;1098;;;
2897;393;1;1099;;;
2898;376;1;1100;;;
2899;433;1;1101;;;
2900;388;1;1102;;;
2901;356;1;1103;;;
2902;277;1;1104;;;
2903;435;1;1105;;;
2904;443;1;1106;;;
2905;309;1;1107;;;
2906;380;1;1108;;;
2907;397;1;1109;;;
2908;382;1;1110;;;
2909;327;1;1111;;;
2910;442;1;1112;;;
2911;374;1;1113;;;
2912;404;1;1114;;;
2913;402;1;1115;;;
2914;371;1;1116;;;
2915;374;1;1117;;;
2916;432;1;1118;;;
2917;274;1;1119;;;
2918;293;1;1120;;;
2919;422;1;1121;;;
2920;367;1;1122;;;
2921;364;1;1123;;;
2922;350;1;1124;;;
2923;461;1;1125;;;
2924;453;1;1126;;;
2925;408;1;1127;;;
2926;451;1;1128;;;
2927;252;1;1129;;;
2928;425;1;1130;;;
2929;428;1;1131;;;
2930;170;1;1132;;;
2931;432;1;1133;;;
2932;290;1;1134;;;
2933;330;1;1135;;;
2934;321;1;1136;;;
2935;303;1;1137;;;
2936;334;1;1138;;;
2937;318;1;1139;;;
2938;328;1;1140;;;
2939;262;1;1141;;;
2940;328;1;1142;;;
2941;337;1;1143;;;
2942;383;1;1144;;;
2943;438;1;1145;;;
2944;355;1;1146;;;
2945;296;1;1147;;;
2946;420;1;1148;;;
2947;447;1;1149;;;
2948;473;1;1150;;;
2949;414;1;1151;;;
2950;416;1;1152;;;
2951;372;1;1153;;;
2952;426;1;1154;;;
2953;415;1;1155;;;
2954;409;1;1156;;;
2955;412;1;1157;;;
2956;392;1;1158;;;
2957;420;1;1159;;;
2958;392;1;1160;;;
2959;402;1;1161;;;
2960;413;1;1162;;;
2961;413;1;1163;;;
2962;332;1;1164;;;
2963;353;1;1165;;;
2964;342;1;1166;;;
2965;331;1;1167;;;
2966;320;1;1168;;;
2967;289;1;1169;;;
2968;331;1;1170;;;
2969;305;1;1171;;;
2970;323;1;1172;;;
2971;350;1;1173;;;
2972;367;1;1174;;;
2973;440;1;1175;;;
2974;417;1;1176;;;
2975;289;1;1177;;;
2976;340;1;1178;;;
2977;363;1;1179;;;
2978;337;1;1180;;;
2979;448;1;1181;;;
2980;352;1;1182;;;
2981;431;1;1183;;;
2982;370;1;1184;;;
2983;447;1;1185;;;
2984;329;1;1186;;;
2985;391;1;1187;;;
2986;394;1;1188;;;
2987;410;1;1189;;;
2988;413;1;1190;;;
2989;382;1;1191;;;
2990;376;1;1192;;;
2991;419;1;1193;;;
2992;393;1;1194;;;
2993;364;1;1195;;;
2994;340;1;1196;;;
2995;371;1;1197;;;
2996;400;1;1198;;;
2997;369;1;1199;;;
2998;280;1;1200;;;
2999;330;1;1201;;;
3000;364;1;1202;;;
3001;392;1;1203;;;
3002;333;1;1204;;;
3003;410;1;1205;;;
3004;422;1;1206;;;
3005;450;1;1207;;;
3006;329;1;1208;;;
3007;367;1;1209;;;
3008;407;1;1210;;;
3009;377;1;1211;;;
3010;425;1;1212;;;
3011;409;1;1213;;;
3012;396;1;1214;;;
3013;395;1;1215;;;
3014;349;1;1216;;;
3015;353;1;1217;;;
3016;264;1;1218;;;
3017;296;1;1219;;;
3018;338;1;1220;;;
3019;388;1;1221;;;
3020;394;1;1222;;;
3021;391;1;1223;;;
3022;429;1;1224;;;
3023;248;1;1225;;;
3024;282;1;1226;;;
3025;358;1;1227;;;
3026;396;1;1228;;;
3027;441;1;1229;;;
3028;328;1;1230;;;
3029;288;1;1231;;;
3030;371;1;1232;;;
3031;320;1;1233;;;
3032;240;1;1234;;;
3033;386;1;1235;;;
3034;254;1;1236;;;
3035;285;1;1237;;;
3036;217;1;1238;;;
3037;317;1;1239;;;
3038;283;1;1240;;;
3039;289;1;1241;;;
3040;242;1;1242;;;
3041;403;1;1243;;;
3042;374;1;1244;;;
3043;379;1;1245;;;
3044;359;1;1246;;;
3045;394;1;1247;;;
3046;395;1;1248;;;
3047;359;1;1249;;;
3048;392;1;1250;;;
3049;292;1;1251;;;
3050;404;1;1252;;;
3051;358;1;1253;;;
3052;451;1;1254;;;
3053;186;1;1255;;;
3054;273;1;1256;;;
3055;274;1;1257;;;
3056;356;1;1258;;;
3057;324;1;1259;;;
3058;258;1;1260;;;
3059;387;1;1261;;;
3060;341;1;1262;;;
3061;306;1;1263;;;
3062;392;1;1264;;;
3063;409;1;1265;;;
3064;316;1;1266;;;
3065;330;1;1267;;;
3066;381;1;1268;;;
3067;241;1;1269;;;
3068;384;1;1270;;;
3069;338;1;1271;;;
3070;337;1;1272;;;
3071;355;1;1273;;;
3072;339;1;1274;;;
3073;366;1;1275;;;
3074;306;1;1276;;;
3075;316;1;1277;;;
3076;283;1;1278;;;
3077;386;1;1279;;;
3078;428;1;1280;;;
3079;327;1;1281;;;
3080;269;1;1282;;;
3081;392;1;1283;;;
3082;245;1;1284;;;
3083;326;1;1285;;;
3084;343;1;1286;;;
3085;400;1;1287;;;
3086;338;1;1288;;;
3087;373;1;1289;;;
3088;399;1;1290;;;
3089;319;1;1291;;;
3090;263;1;1292;;;
3091;321;1;1293;;;
3092;286;1;1294;;;
3093;310;1;1295;;;
3094;335;1;1296;;;
3095;410;1;1297;;;
3096;379;1;1298;;;
3097;415;1;1299;;;
3098;291;1;1300;;;
3099;373;1;1301;;;
3100;358;1;1302;;;
3101;263;1;1303;;;
3102;232;1;1304;;;
3103;385;1;1305;;;
3104;231;1;1306;;;
3105;273;1;1307;;;
3106;393;1;1308;;;
3107;415;1;1309;;;
3108;395;1;1310;;;
3109;256;1;1311;;;
3110;288;1;1312;;;
3111;356;1;1313;;;
3112;381;1;1314;;;
3113;396;1;1315;;;
3114;419;1;1316;;;
3115;396;1;1317;;;
3116;398;1;1318;;;
3117;426;1;1319;;;
3118;398;1;1320;;;
3119;371;1;1321;;;
3120;386;1;1322;;;
3121;213;1;1323;;;
3122;411;1;1324;;;
3123;345;1;1325;;;
3124;392;1;1326;;;
3125;422;1;1327;;;
3126;222;1;1328;;;
3127;314;1;1329;;;
3128;193;1;1330;;;
3129;333;1;1331;;;
3130;429;1;1332;;;
3131;374;1;1333;;;
3132;371;1;1334;;;
3133;312;1;1335;;;
3134;312;1;1336;;;
3135;288;1;1337;;;
3136;308;1;1338;;;
3137;244;1;1339;;;
3138;207;1;1340;;;
3139;117;1;1341;;;
3140;189;1;1342;;;
3141;180;1;1343;;;
3142;194;1;1344;;;
3143;193;1;1345;;;
3144;278;1;1346;;;
3145;299;1;1347;;;
3146;294;1;1348;;;
3147;361;1;1349;;;
3148;384;1;1350;;;
3149;271;1;1351;;;
3150;360;1;1352;;;
3151;148;1;1353;;;
3152;373;1;1354;;;
3153;252;1;1355;;;
3154;320;1;1356;;;
3155;231;1;1357;;;
3156;308;1;1358;;;
3157;247;1;1359;;;
3158;264;1;1360;;;
3159;180;1;1361;;;
3160;255;1;1362;;;
3161;257;1;1363;;;
3162;321;1;1364;;;
3163;241;1;1365;;;
3164;159;1;1366;;;
3165;185;1;1367;;;
3166;191;1;1368;;;
3167;247;1;1369;;;
3168;317;1;1370;;;
3169;196;1;1371;;;
3170;307;1;1372;;;
3171;260;1;1373;;;
3172;299;1;1374;;;
3173;362;1;1375;;;
3174;357;1;1376;;;
3175;336;1;1377;;;
3176;393;1;1378;;;
3177;332;1;1379;;;
3178;371;1;1380;;;
3179;193;1;1381;;;
3180;238;1;1382;;;
3181;185;1;1383;;;
3182;312;1;1384;;;
3183;315;1;1385;;;
3184;277;1;1386;;;
3185;264;1;1387;;;
3186;295;1;1388;;;
3187;154;1;1389;;;
3188;176;1;1390;;;
3189;176;1;1391;;;
3190;167;1;1392;;;
3191;166;1;1393;;;
3192;236;1;1394;;;
3193;185;1;1395;;;
3194;211;1;1396;;;
3195;126;1;1397;;;
3196;52;1;1398;;;
3197;257;1;1399;;;
3198;348;1;1400;;;
3199;303;1;1401;;;
3200;388;1;1402;;;
3201;251;1;1403;;;
3202;227;1;1404;;;
3203;310;1;1405;;;
3204;362;1;1406;;;
3205;261;1;1407;;;
3206;260;1;1408;;;
3207;272;1;1409;;;
3208;206;1;1410;;;
3209;325;1;1411;;;
3210;429;1;1412;;;
3211;275;1;1413;;;
3212;167;1;1414;;;
3213;377;1;1415;;;
3214;276;1;1416;;;
3215;370;1;1417;;;
3216;303;1;1418;;;
3217;375;1;1419;;;
3218;354;1;1420;;;
3219;320;1;1421;;;
3220;325;1;1422;;;
3221;318;1;1423;;;
3222;189;1;1424;;;
3223;380;1;1425;;;
3224;187;1;1426;;;
3225;296;1;1427;;;
3226;164;1;1428;;;
3227;135;1;1429;;;
3228;317;1;1430;;;
3229;450;1;1431;;;
3230;438;1;1432;;;
3231;463;1;1433;;;
3232;425;1;1434;;;
3233;428;1;1435;;;
3234;366;1;1436;;;
3235;455;1;1437;;;
3236;440;1;1438;;;
3237;422;1;1439;;;
3238;427;1;1440;;;
3239;438;1;1441;;;
3240;438;1;1442;;;
3241;406;1;1443;;;
3242;355;1;1444;;;
3243;369;1;1445;;;
3244;355;1;1446;;;
3245;321;1;1447;;;
3246;419;1;1448;;;
3247;421;1;1449;;;
3248;393;1;1450;;;
3249;420;1;1451;;;
3250;439;1;1452;;;
3251;363;1;1453;;;
3252;398;1;1454;;;
3253;429;1;1455;;;
3254;355;1;1456;;;
3255;374;1;1457;;;
3256;407;1;1458;;;
3257;386;1;1459;;;
3258;386;1;1460;;;
3259;435;1;1461;;;
3260;410;1;1462;;;
3261;390;1;1463;;;
3262;321;1;1464;;;
3263;284;1;1465;;;
3264;447;1;1466;;;
3265;475;1;1467;;;
3266;343;1;1468;;;
3267;351;1;1469;;;
3268;449;1;1470;;;
3269;465;1;1471;;;
3270;438;1;1472;;;
3271;359;1;1473;;;
3272;375;1;1474;;;
3273;402;1;1475;;;
3274;418;1;1476;;;
3275;414;1;1477;;;
3276;442;1;1478;;;
3277;417;1;1479;;;
3278;396;1;1480;;;
3279;408;1;1481;;;
3280;384;1;1482;;;
3281;253;1;1483;;;
3282;423;1;1484;;;
3283;450;1;1485;;;
3284;414;1;1486;;;
3285;350;1;1487;;;
3286;370;1;1488;;;
3287;450;1;1489;;;
3288;439;1;1490;;;
3289;336;1;1491;;;
3290;350;1;1492;;;
3291;344;1;1493;;;
3292;387;1;1494;;;
3293;397;1;1495;;;
3294;376;1;1496;;;
3295;193;1;1497;;;
3296;327;1;1498;;;
3297;402;1;1499;;;
3298;350;1;1500;;;
3299;248;1;1501;;;
3300;254;1;1502;;;
3301;367;1;1503;;;
3302;278;1;1504;;;
3303;433;1;1505;;;
3304;389;1;1506;;;
3305;427;1;1507;;;
3306;428;1;1508;;;
3307;464;1;1509;;;
3308;381;1;1510;;;
3309;411;1;1511;;;
3310;312;1;1512;;;
3311;273;1;1513;;;
3312;213;1;1514;;;
3313;188;1;1515;;;
3314;393;1;1516;;;
3315;427;1;1517;;;
3316;347;1;1518;;;
3317;340;1;1519;;;
3318;358;1;1520;;;
3319;352;1;1521;;;
3320;392;1;1522;;;
3321;365;1;1523;;;
3322;366;1;1524;;;
3323;369;1;1525;;;
3324;328;1;1526;;;
3325;366;1;1527;;;
3326;379;1;1528;;;
3327;376;1;1529;;;
3328;282;1;1530;;;
3329;322;1;1531;;;
3330;288;1;1532;;;
3331;188;1;1533;;;
3332;248;1;1534;;;
3333;205;1;1535;;;
3334;255;1;1536;;;
3335;233;1;1537;;;
3336;280;1;1538;;;
3337;238;1;1539;;;
3338;262;1;1540;;;
3339;314;1;1541;;;
3340;346;1;1542;;;
3341;278;1;1543;;;
3342;322;1;1544;;;
3343;432;1;1545;;;
3344;442;1;1546;;;
3345;407;1;1547;;;
3346;454;1;1548;;;
3347;380;1;1549;;;
3348;473;1;1550;;;
3349;208;1;1551;;;
3350;170;1;1552;;;
3351;381;1;1553;;;
3352;323;1;1554;;;
3353;251;1;1555;;;
3354;353;1;1556;;;
3355;419;1;1557;;;
3356;315;1;1558;;;
3357;378;1;1559;;;
3358;379;1;1560;;;
3359;386;1;1561;;;
3360;329;1;1562;;;
3361;347;1;1563;;;
3362;362;1;1564;;;
3363;388;1;1565;;;
3364;376;1;1566;;;
3365;369;1;1567;;;
3366;369;1;1568;;;
3367;432;1;1569;;;
3368;401;1;1570;;;
3369;351;1;1571;;;
3370;427;1;1572;;;
3371;439;1;1573;;;
3372;319;1;1574;;;
3373;371;1;1575;;;
3374;404;1;1576;;;
3375;314;1;1577;;;
3376;300;1;1578;;;
3377;356;1;1579;;;
3378;332;1;1580;;;
3379;274;1;1581;;;
3380;292;1;1582;;;
3381;345;1;1583;;;
3382;346;1;1584;;;
3383;274;1;1585;;;
3384;305;1;1586;;;
3385;307;1;1587;;;
3386;278;1;1588;;;
3387;281;1;1589;;;
3388;381;1;1590;;;
3389;335;1;1591;;;
3390;340;1;1592;;;
3391;316;1;1593;;;
3392;284;1;1594;;;
3393;119;1;1595;;;
3394;354;1;1596;;;
3395;408;1;1597;;;
3396;406;1;1598;;;
3397;429;1;1599;;;
3398;412;1;1600;;;
3399;420;1;1601;;;
3400;362;1;1602;;;
3401;419;1;1603;;;
3402;363;1;1604;;;
3403;307;1;1605;;;
3404;298;1;1606;;;
3405;292;1;1607;;;
3406;330;1;1608;;;
3407;182;1;1609;;;
3408;414;1;1610;;;
3409;421;1;1611;;;
3410;295;1;1612;;;
3411;422;1;1613;;;
3412;211;1;1614;;;
3413;332;1;1615;;;
3414;417;1;1616;;;
3415;128;1;1617;;;
3416;408;1;1618;;;
3417;326;1;1619;;;
3418;190;1;1620;;;
3419;332;1;1621;;;
3420;381;1;1622;;;
3421;392;1;1623;;;
3422;317;1;1624;;;
3423;266;1;1625;;;
3424;350;1;1626;;;
3425;385;1;1627;;;
3426;368;1;1628;;;
3427;265;1;1629;;;
3428;419;1;1630;;;
3429;448;1;1631;;;
3430;170;1;1632;;;
3431;457;1;1633;;;
3432;315;1;1634;;;
3433;277;1;1635;;;
3434;183;1;1636;;;
3435;323;1;1637;;;
3436;441;1;1638;;;
3437;368;1;1639;;;
3438;374;1;1640;;;
3439;448;1;1641;;;
3440;488;1;1642;;;
3441;424;1;1643;;;
3442;401;1;1644;;;
3443;410;1;1645;;;
3444;262;1;1646;;;
3445;383;1;1647;;;
3446;257;1;1648;;;
3447;238;1;1649;;;
3448;338;1;1650;;;
3449;232;1;1651;;;
3450;314;1;1652;;;
3451;345;1;1653;;;
3452;227;1;1654;;;
